datetime,601857.SH,600893.SH,601288.SH,600104.SH,600031.SH,601318.SH,600570.SH,600276.SH,600436.SH,603799.SH,601688.SH,601668.SH,603501.SH,601633.SH,600028.SH,600588.SH,601601.SH,601066.SH,600887.SH,601628.SH,600346.SH,600309.SH,600111.SH,601995.SH,600519.SH,600048.SH,600036.SH,600809.SH,601012.SH,601088.SH,603259.SH,600900.SH,601398.SH,603986.SH,600905.SH,600196.SH,603288.SH,601166.SH,600010.SH,601899.SH,600745.SH,600030.SH,601728.SH,600438.SH,601919.SH,601211.SH,601888.SH,600690.SH,600585.SH,600837.SH,cash,commission,total,returns,equity_curve
2019-12-26,0.0,0.0,2968.0,0.0,6631.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15453.0,2634.0,0.0,2888.0,3704.9999999999995,3051.0,0.0,3413.0000000000005,0.0,5235.0,0.0,0.0,0.0,1591.0,3810.0,0.0,0.0,0.0,0.0,1818.0,2344.0,0.0,0.0,0.0,0.0,1996.0,0.0,3352.0000000000005,9488.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.9999999999998,5240.0,4494.0,144003.7029999999,731.2970000000001,226105.7029999999,-0.0009187957072264163,1.1305285149999997
2019-12-27,0.0,0.0,2984.0,0.0,6659.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14760.0,2628.0,0.0,2815.0,3678.0,2881.0,0.0,3379.9999999999995,0.0,5440.0,0.0,0.0,0.0,1587.0,3786.0,0.0,0.0,0.0,0.0,1819.0000000000002,2360.0,0.0,0.0,0.0,0.0,1996.0,0.0,3568.0,9118.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,5201.0,4419.0,144003.7029999999,731.2970000000001,225028.7029999999,-0.004763258890466804,1.1251435149999998
2019-12-30,0.0,0.0,2976.0,0.0,6712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,2652.0,0.0,2828.0,3825.0,3095.0,0.0,3481.0,0.0,5605.0,0.0,0.0,0.0,1627.0,3783.0,0.0,0.0,0.0,0.0,1837.0,2356.0,0.0,0.0,0.0,0.0,1976.0000000000002,0.0,3592.0,9235.0,0.0,0.0,0.0,2625.0,0.0,0.0,1930.9999999999998,5277.0,4698.0,141380.0879999999,739.9120000000001,225891.0879999999,0.0038323333357168643,1.1294554399999999
2019-12-31,0.0,0.0,2952.0,0.0,6820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14340.0,2655.0,0.0,2840.0,3784.0000000000005,3040.0,0.0,3486.9999999999995,0.0,5617.0,0.0,0.0,0.0,1618.0,3758.0,0.0,0.0,0.0,0.0,1838.0,2352.0,0.0,0.0,0.0,0.0,1980.0,0.0,3672.0,9250.0,0.0,0.0,0.0,2635.0,0.0,0.0,1950.0,5480.0,4638.0,141380.0879999999,739.9120000000001,226086.0879999999,0.0008632478674854838,1.1304304399999998
2020-01-02,0.0,0.0,2984.0,0.0,7180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14911.000000000002,2760.0,0.0,0.0,3888.0000000000005,3131.0,0.0,3495.0000000000005,0.0,5589.0,0.0,0.0,0.0,1626.0000000000002,3888.0000000000005,0.0,0.0,0.0,0.0,1847.0,2388.0,0.0,0.0,0.0,0.0,2021.0,0.0,3800.0,9623.0,0.0,0.0,2830.0,2680.0,0.0,0.0,1988.0,5580.0,4689.0,141579.4619999999,754.5380000000001,228477.4619999999,0.010577271786842646,1.14238731
2020-01-03,0.0,0.0,2976.0,0.0,7100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500.0,2751.0,0.0,0.0,3961.9999999999995,3107.0,0.0,3497.9999999999995,0.0,5694.0,0.0,0.0,0.0,1595.0,3940.0,0.0,0.0,0.0,0.0,1857.0,2396.0,0.0,0.0,0.0,0.0,2014.0,0.0,3840.0,9258.0,0.0,0.0,2872.0,2630.0,0.0,0.0,1910.0000000000002,5468.0,4716.0,141579.4619999999,754.5380000000001,227663.4619999999,-0.0035627146453508507,1.13831731
2020-01-06,0.0,0.0,2952.0,0.0,6868.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150.0,2688.0000000000005,0.0,0.0,3860.0,3091.0,0.0,3465.0,0.0,5520.0,0.0,0.0,0.0,1568.0,3924.0,0.0,2760.0,0.0,0.0,1820.0,2388.0,0.0,0.0,0.0,0.0,1991.0,0.0,3888.0000000000005,9226.0,0.0,0.0,3000.0,2565.0,0.0,0.0,1898.9999999999998,5332.0,4740.0,138872.7639999999,763.2360000000001,226567.7639999999,-0.004812796881741188,1.13283882
2020-01-07,0.0,0.0,2976.0,0.0,6876.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13790.0,2745.0,0.0,0.0,3909.0000000000005,3186.0,0.0,3514.0,0.0,5478.0,0.0,0.0,0.0,1579.0,3915.0,0.0,2763.0,0.0,0.0,1819.0000000000002,2404.0,0.0,0.0,0.0,0.0,1998.9999999999998,0.0,3736.0,9195.0,0.0,0.0,3038.0,2570.0,0.0,0.0,1925.0,5348.0,4725.0,138872.7639999999,763.2360000000001,226362.7639999999,-0.0009048065637440317,1.1318138199999999
2020-01-08,0.0,0.0,2952.0,0.0,6756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13869.0,2694.0,0.0,0.0,3850.0,3058.0,0.0,3413.0000000000005,0.0,5425.0,0.0,0.0,0.0,1552.0,3840.9999999999995,0.0,2771.0,0.0,0.0,1805.0,2364.0,0.0,0.0,0.0,0.0,1957.9999999999998,0.0,3760.0,9068.0,0.0,0.0,2978.0,2485.0,0.0,0.0,1923.0,5269.0,4560.0,138872.7639999999,763.2360000000001,225223.7639999999,-0.005031746299051232,1.1261188199999999
2020-01-09,0.0,0.0,2944.0,0.0,6831.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14780.000000000002,2730.0,0.0,0.0,3890.0,3100.0,0.0,3461.0,0.0,5536.0,0.0,0.0,0.0,1628.0,3890.0,0.0,2895.0,0.0,0.0,1809.0,2364.0,0.0,0.0,0.0,0.0,1968.0,0.0,3608.0,9359.0,0.0,0.0,2986.0,2515.0,0.0,0.0,1946.0,5314.0,4629.0,138872.7639999999,763.2360000000001,227056.7639999999,0.008138572801758226,1.13528382
2020-01-10,0.0,0.0,2944.0,0.0,6912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15632.0,2739.0000000000005,0.0,0.0,3845.0000000000005,3131.0,0.0,3504.9999999999995,0.0,5436.0,0.0,0.0,0.0,1602.0,3904.0,0.0,2858.0,0.0,0.0,1800.0,2364.0,0.0,0.0,0.0,0.0,1969.0000000000002,0.0,3632.0,10038.0,0.0,0.0,2914.0,2515.0,0.0,0.0,1989.0,5344.0,4608.0,138872.7639999999,763.2360000000001,228553.7639999999,0.00659306498352108,1.14276882
2020-01-13,0.0,0.0,2944.0,0.0,6820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16738.0,2724.0,0.0,0.0,3881.0,3187.0,0.0,3527.0000000000005,0.0,5440.0,0.0,0.0,0.0,1648.0,3910.0,0.0,2883.0,0.0,0.0,1807.0,2372.0,0.0,0.0,0.0,0.0,1970.0,0.0,3704.0,11042.0,0.0,0.0,2870.0,2535.0,1907.9999999999998,0.0,1989.0,5272.0,4668.0,136974.8739999999,771.1260000000001,230813.8739999999,0.009888745476972272,1.1540693699999998
2020-01-14,0.0,0.0,2944.0,0.0,6788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16644.0,2682.0,0.0,0.0,3886.9999999999995,3108.0,0.0,3484.0000000000005,1719.0000000000002,5507.0,0.0,0.0,0.0,1635.0000000000002,3881.0,0.0,2870.0,0.0,0.0,1818.0,2376.0,0.0,0.0,0.0,0.0,1975.0,0.0,3792.0,10650.0,0.0,0.0,2882.0,2540.0,1891.0,0.0,2000.0,5291.0,4632.0,135241.1479999999,778.8520000000001,230237.1479999999,-0.002498662623720782,1.1511857399999998
2020-01-15,0.0,0.0,2920.0,0.0,6772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17705.0,2640.0,0.0,0.0,3844.0,3068.0,0.0,3479.9999999999995,1723.0,5396.0,0.0,0.0,0.0,1613.0,3811.9999999999995,0.0,2868.0,0.0,0.0,1801.0000000000002,2352.0,0.0,0.0,0.0,0.0,1948.9999999999998,0.0,3679.9999999999995,11000.0,0.0,0.0,2838.0,2485.0,1871.0,0.0,1964.9999999999998,5249.0,4587.0,135241.1479999999,778.8520000000001,230859.1479999999,0.0027015623039250425,1.1542957399999998
2020-01-16,0.0,0.0,2888.0,0.0,6792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17380.0,2604.0,0.0,0.0,3757.0,3070.0,0.0,3392.0,1726.0000000000002,5411.0,0.0,0.0,0.0,1603.0,3796.0,0.0,2845.0,0.0,0.0,1802.0,2320.0,0.0,0.0,0.0,0.0,1927.0,0.0,3615.9999999999995,11048.0,0.0,0.0,2824.0,2495.0,1862.0,0.0,1954.0,5173.0,4560.0,135241.1479999999,778.8520000000001,230086.1479999999,-0.0033483620064299613,1.1504307399999998
2020-01-17,0.0,0.0,2896.0,0.0,6752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17550.0,2622.0,0.0,0.0,3772.9999999999995,3124.0,0.0,3304.9999999999995,1751.0000000000002,5392.0,0.0,0.0,0.0,1612.0,3793.0,0.0,2888.0,0.0,0.0,1773.9999999999998,2328.0,0.0,0.0,0.0,0.0,1925.0,0.0,3696.0,11000.0,0.0,0.0,2798.0,2450.0,1864.9999999999998,0.0,1945.0,5213.0,4590.0,135241.1479999999,778.8520000000001,230283.1479999999,0.0008562010434456369,1.1514157399999998
2020-01-20,0.0,0.0,2896.0,0.0,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18850.0,2658.0,0.0,0.0,3779.9999999999995,3170.0,0.0,3418.0,1757.9999999999998,5453.0,0.0,0.0,0.0,1598.0,3831.0,0.0,2899.0,0.0,0.0,1787.0,2336.0,0.0,0.0,0.0,0.0,1939.9999999999998,0.0,3632.0,12100.0,0.0,0.0,2816.0,2420.0,1900.0,0.0,1943.0,5266.0,4647.0,135241.1479999999,778.8520000000001,233239.1479999999,0.012836371335344099,1.1661957399999998
2020-01-21,0.0,0.0,2864.0,0.0,6608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,2580.0,0.0,0.0,3679.0,3175.0,0.0,3343.0,1771.0,5378.0,0.0,0.0,0.0,1545.0,3779.0,0.0,2966.0,0.0,0.0,1779.0,2308.0,0.0,0.0,0.0,0.0,1907.0,0.0,3488.0000000000005,12799.0,0.0,0.0,2832.0,2365.0,1850.0,0.0,1939.0,5013.0,4533.0,135241.1479999999,778.8520000000001,232142.1479999999,-0.004703327076121866,1.1607107399999999
2020-01-22,0.0,0.0,2856.0,0.0,6759.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18597.0,2610.0,0.0,0.0,3697.9999999999995,3493.0,0.0,3351.0,1763.0,5392.0,0.0,0.0,0.0,1587.0,3782.0,0.0,2986.0,0.0,0.0,1760.0000000000002,2316.0,0.0,0.0,0.0,0.0,1913.0,0.0,3544.0,13025.0,0.0,0.0,2808.0,2365.0,1842.0000000000002,0.0,1936.0,5004.0,4554.0,135241.1479999999,778.8520000000001,233183.1479999999,0.004484321390874735,1.16591574
2020-01-23,0.0,0.0,2816.0,0.0,6412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18555.0,2505.0,0.0,0.0,3596.0,3390.0,0.0,3226.0,1707.0,5191.0,0.0,0.0,0.0,1533.0,3681.0,0.0,2905.0,0.0,0.0,1714.9999999999998,2288.0,0.0,0.0,0.0,0.0,1859.0,0.0,3432.0,12500.0,0.0,0.0,2708.0,2375.0,1757.0,0.0,1857.0,4800.0,4365.0,135241.1479999999,778.8520000000001,230414.1479999999,-0.011874786080167343,1.1520707399999999
2020-02-03,0.0,0.0,2696.0,0.0,5772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16700.0,2256.0,0.0,0.0,3281.0,3051.0,0.0,2919.0,1536.0,4849.0,0.0,0.0,0.0,1398.0,3503.0,0.0,2800.0,0.0,0.0,1713.0,2168.0,0.0,0.0,2567.0,0.0,1711.0,0.0,3088.0,11250.0,0.0,0.0,2438.0,2140.0,1581.0,0.0,1700.0,4483.0,3930.0,132614.5299999999,787.4700000000001,222144.5299999999,-0.0358902353513465,1.11072265
2020-02-04,0.0,0.0,2736.0,0.0,6160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18370.0,2268.0,0.0,0.0,3376.0,3115.0,0.0,3057.0,1475.0,4947.0,0.0,0.0,0.0,1431.0,3535.0,0.0,2990.0,0.0,0.0,1730.9999999999998,2200.0,0.0,0.0,2720.0,0.0,1754.0,0.0,3184.0,12220.0,0.0,0.0,2626.0,2029.9999999999998,1611.0,0.0,1735.0000000000002,4742.0,3954.0,132614.5299999999,787.4700000000001,226581.5299999999,0.019973483029269268,1.13290765
2020-02-05,0.0,0.0,2736.0,0.0,6236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19047.0,2292.0,0.0,0.0,3358.0,3106.0,0.0,3024.0,1496.0,4951.0,0.0,0.0,0.0,1448.0,3536.0,0.0,2980.0,0.0,0.0,1730.9999999999998,2196.0,0.0,0.0,2844.0,0.0,1753.0,0.0,3224.0,11800.0,0.0,0.0,2640.0,2090.0,1634.0,0.0,1750.0,4718.0,3990.0,132614.5299999999,787.4700000000001,227194.5299999999,0.0027054279313940555,1.13597265
2020-02-06,0.0,0.0,2744.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19821.0,2325.0,0.0,0.0,3360.0,3290.9999999999995,0.0,3044.0,1520.0,4973.0,0.0,0.0,0.0,1455.0,3575.0,0.0,3040.0,0.0,0.0,1744.0000000000002,2200.0,0.0,0.0,2822.0,0.0,1766.0,0.0,3304.0,11830.0,0.0,0.0,2816.0,2100.0,1671.0,0.0,1773.0,4796.0,4092.0,132614.5299999999,787.4700000000001,229076.5299999999,0.00828365013893606,1.1453826500000002
2020-02-07,0.0,0.0,2720.0,0.0,6316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19523.0,2316.0,0.0,0.0,3340.0,3290.9999999999995,0.0,2999.0,1520.0,4885.0,0.0,0.0,0.0,1440.0,3542.0,0.0,3277.0000000000005,0.0,0.0,1789.0,2176.0,0.0,0.0,2762.0,0.0,1761.0,0.0,3279.9999999999995,12210.0,0.0,0.0,2938.0,2080.0,1673.9999999999998,0.0,1776.0000000000002,4831.0,4110.0,132614.5299999999,787.4700000000001,229170.5299999999,0.0004103432158677478,1.1458526500000004
2020-02-10,0.0,0.0,2712.0,0.0,6580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18300.0,2340.0,0.0,0.0,3315.9999999999995,3300.0,0.0,3031.0,1586.0,5030.0,0.0,0.0,0.0,1483.0,3510.0,0.0,3315.0,0.0,0.0,1763.0,2168.0,0.0,0.0,2727.0,0.0,1752.0,0.0,3360.0,11756.0,0.0,0.0,2992.0,2125.0,1685.0000000000002,0.0,1800.0,5127.0,4131.0,132614.5299999999,787.4700000000001,228503.5299999999,-0.0029104963888682,1.1425176500000003
2020-02-11,0.0,0.0,2736.0,0.0,6620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18730.0,2346.0,0.0,0.0,3347.9999999999995,3277.0000000000005,0.0,3052.0,1637.0,5000.0,0.0,0.0,0.0,1497.0,3557.0,0.0,3281.0,0.0,0.0,1760.0000000000002,2184.0,0.0,0.0,2722.0,0.0,1769.0000000000002,0.0,3392.0,12100.0,0.0,0.0,2980.0,2165.0,1677.0,0.0,1855.0,5160.0,4161.0,132614.5299999999,787.4700000000001,229620.5299999999,0.0048883271081194835,1.1481026500000002
2020-02-12,0.0,0.0,0.0,0.0,6636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18829.0,2355.0,0.0,0.0,3340.0,3320.0000000000005,0.0,3114.0,1634.0,5044.0,0.0,0.0,0.0,1491.0,3560.0,0.0,3352.0000000000005,0.0,0.0,1757.9999999999998,2184.0,0.0,0.0,2726.0,0.0,1772.0,0.0,3440.0,12140.0,0.0,0.0,3278.0,0.0,1692.0000000000002,0.0,1861.0,5181.0,4200.0,137503.5299999999,799.4700000000001,230410.5299999999,0.0034404589171534994,1.1520526500000003
2020-02-13,0.0,0.0,0.0,0.0,6716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19736.0,2394.0,0.0,0.0,3325.0,3219.0,0.0,3063.0,1607.9999999999998,5022.0,0.0,0.0,0.0,1539.0,3527.0000000000005,0.0,3276.0,0.0,0.0,1760.0000000000002,2164.0,0.0,0.0,2672.0,0.0,1757.9999999999998,0.0,3456.0,12698.0,0.0,0.0,3606.0,0.0,1667.0000000000002,0.0,1830.0,5255.0,4128.0,137503.5299999999,799.4700000000001,231922.5299999999,0.006562200086949188,1.1596126500000004
2020-02-14,0.0,0.0,0.0,0.0,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19100.0,2391.0,0.0,0.0,3360.0,3244.0,0.0,3057.0,1611.0,4996.0,0.0,0.0,0.0,1590.0,3564.0,0.0,3218.0,0.0,0.0,1762.0,2172.0,0.0,0.0,2646.0,0.0,1775.0,0.0,3632.0,12208.0,0.0,0.0,3560.0,0.0,1698.0,0.0,1820.0,5282.0,4182.0,137503.5299999999,799.4700000000001,231091.5299999999,-0.003583093026796491,1.1554576500000004
2020-02-17,0.0,0.0,0.0,0.0,6872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19299.0,2598.0,0.0,0.0,3424.0,3379.0,0.0,3144.0,1634.0,5149.0,0.0,0.0,0.0,1574.0,3617.0,0.0,3309.0000000000005,0.0,0.0,1769.0000000000002,2196.0,0.0,0.0,2676.0,0.0,1814.9999999999998,0.0,3688.0000000000005,12446.0,0.0,0.0,3764.0,0.0,1775.0,0.0,1857.9999999999998,5342.0,4440.0,137503.5299999999,799.4700000000001,233271.5299999999,0.00943349156933615,1.1663576500000004
2020-02-18,0.0,0.0,0.0,0.0,6792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19600.0,2613.0000000000005,0.0,0.0,3376.0,3345.0000000000005,0.0,3112.0,1629.0,5078.0,0.0,0.0,0.0,1550.0,3570.0000000000005,0.0,3334.0000000000005,0.0,0.0,1752.0,2184.0,0.0,0.0,2653.0,0.0,1789.9999999999998,0.0,3656.0,12710.0,0.0,0.0,3978.0,0.0,1760.0000000000002,0.0,1851.0000000000002,5180.0,4440.0,137503.5299999999,799.4700000000001,233456.5299999999,0.000793067203700426,1.1672826500000004
2020-02-19,0.0,0.0,0.0,0.0,6695.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19261.0,2568.0,0.0,0.0,3386.0,3279.0,0.0,3119.0,1614.0,5120.0,0.0,0.0,0.0,1548.0,3553.0,0.0,3264.0,0.0,0.0,1752.0,2192.0,0.0,0.0,2609.0,0.0,1789.0,0.0,3672.0,12897.999999999998,0.0,0.0,3804.0,0.0,1759.0,0.0,1821.0,5222.0,4434.0,137503.5299999999,799.4700000000001,232863.5299999999,-0.0025400874415464347,1.1643176500000003
2020-02-20,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20380.0,2580.0,0.0,0.0,3460.0,3547.0,0.0,3199.0,1622.0,5162.0,0.0,0.0,0.0,1564.0,3597.9999999999995,0.0,3325.0,0.0,0.0,1762.0,2204.0,0.0,0.0,2626.0,0.0,1814.9999999999998,0.0,3672.0,13675.0,0.0,0.0,3879.9999999999995,0.0,1846.0,0.0,1889.0,5245.0,4656.0,137503.5299999999,799.4700000000001,236010.5299999999,0.013514353235132948,1.1800526500000001
2020-02-21,0.0,0.0,0.0,0.0,6888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20002.0,2658.0,0.0,0.0,3452.0000000000005,3497.0,0.0,3220.0000000000005,1603.0,5141.0,0.0,0.0,0.0,1533.0,3564.0,0.0,3390.0,0.0,0.0,1753.0,2196.0,0.0,0.0,2643.0,0.0,1807.9999999999998,0.0,3760.0,13919.999999999998,0.0,0.0,3794.0,0.0,1857.9999999999998,0.0,1882.0,5226.0,4620.0,137503.5299999999,799.4700000000001,235911.5299999999,-0.0004194728091158062,1.17955765
2020-02-24,0.0,0.0,0.0,0.0,6912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22002.0,2757.0,0.0,0.0,3375.0,3514.0,0.0,3164.0,1572.0,4999.0,0.0,0.0,0.0,1509.0,3504.9999999999995,0.0,3400.0,0.0,0.0,1741.0,2176.0,0.0,0.0,2679.0,0.0,1784.0,0.0,3776.0,15121.0,0.0,0.0,3792.0,0.0,1842.0000000000002,0.0,1830.9999999999998,5302.0,4608.0,137503.5299999999,799.4700000000001,238864.5299999999,0.012517404299823731,1.19432265
2020-02-25,0.0,0.0,0.0,0.0,6731.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21350.0,2868.0,0.0,0.0,3338.0000000000005,3479.9999999999995,0.0,3105.0,1553.0,4877.0,0.0,0.0,0.0,1526.0,3463.0000000000005,0.0,3351.0,0.0,0.0,1718.0,2164.0,0.0,0.0,2931.0,0.0,1771.0,0.0,3656.0,16633.0,0.0,0.0,3800.0,0.0,1832.9999999999998,0.0,1780.0,5195.0,4581.0,137503.5299999999,799.4700000000001,239208.5299999999,0.0014401468480900181,1.1960426499999999
2020-02-26,0.0,0.0,0.0,0.0,6759.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19498.0,2769.0,0.0,0.0,3325.0,3465.0,0.0,3093.0,1531.0,4846.0,0.0,0.0,0.0,1599.0,3483.0,0.0,3182.0,0.0,0.0,1700.0,0.0,0.0,0.0,2804.0,0.0,1770.0,0.0,3488.0000000000005,15600.0,0.0,0.0,3622.0,0.0,1819.0000000000002,0.0,1761.0,5329.0,4578.0,139661.5299999999,805.4700000000001,235683.5299999999,-0.01473609657648911,1.1784176499999999
2020-02-27,0.0,0.0,0.0,0.0,7080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18316.0,2739.0000000000005,0.0,0.0,3311.9999999999995,3511.9999999999995,0.0,3090.0,1555.0,4986.0,0.0,0.0,0.0,1583.0,3522.0,0.0,3257.0,0.0,0.0,1723.0,0.0,0.0,0.0,2805.0,0.0,1782.0,0.0,3528.0,14791.999999999998,0.0,0.0,3678.0,0.0,1822.0,0.0,1780.0,5567.0,4533.0,139661.5299999999,805.4700000000001,234623.5299999999,-0.004497556532694458,1.17311765
2020-02-28,0.0,0.0,0.0,0.0,6972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17422.0,2655.0,0.0,0.0,3189.0,3221.0,0.0,2945.0,1490.0,4704.0,0.0,0.0,0.0,1619.0000000000002,3420.0000000000005,0.0,3070.0,0.0,0.0,1703.0,0.0,0.0,0.0,2688.0,0.0,1729.0,0.0,3328.0,13937.0,0.0,0.0,3450.0,0.0,0.0,0.0,1702.0,5486.0,4263.0,141477.5299999999,811.4700000000001,230470.5299999999,-0.017700696942033023,1.15235265
